fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.8,0.61,0.26,4.0,0.094,30.0,69.0,1.0,2.96,0.5,10.0,6
8.9,0.75,0.14,2.5,0.086,9.0,262.28,0.99824,3.34,1.72,10.5,5
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.15,6
10.7,0.52,0.38,8.32,0.34,29.0,56.0,0.99577,3.15,1.09,9.13,7
6.8,0.57,0.0,2.71,0.07200000000000001,32.0,215.97,0.99491,3.43,0.56,14.35,6
10.7,1.04,0.34,7.12,0.112,69.32,99.0,1.00289,3.22,0.68,10.64,5
7.2,0.34,0.24,2.0,0.51,17.53,128.87,0.99576,3.44,0.58,10.1,5
7.2,0.55,0.03,4.22,0.078,19.13,86.0,1.0,3.53,0.57,9.7,5
10.1,1.09,0.23,1.9,0.22,10.0,18.0,0.99774,3.22,0.65,9.3,6
7.2,0.36,0.04,2.3,0.078,16.0,86.0,0.99743,3.53,1.89,9.7,5
13.1,0.63,0.35,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,11.45,6
7.1,1.52,0.01,2.3,0.08,27.0,265.96,0.9955,3.19,0.58,9.26,6
14.3,0.31,0.39,2.4,0.078,17.0,157.3,0.99444,3.31,0.77,12.5,7
10.57,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.44,10.7,6
8.3,0.31,0.39,6.2,0.61,17.0,43.0,0.99444,3.22,0.77,13.0,7
8.3,1.02,0.02,3.4,0.084,50.12,234.59,0.99892,3.48,0.49,11.0,3
8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,5
7.4,0.635,0.1,2.4,0.36,27.83,23.98,0.99736,3.58,0.69,10.8,7
7.4,0.635,0.1,2.4,0.61,63.62,33.0,0.99,3.56,1.22,10.8,7
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,1.28,10.8,7
6.8,0.59,0.06,6.0,0.06,11.0,270.36,1.0,3.41,0.59,10.8,7
12.07,0.9,0.32,3.0,0.081,15.0,115.0,0.998,2.9,0.59,9.5,5
7.2,1.29,0.27,2.6,0.084,12.0,211.45,0.9964,3.18,0.71,14.0,5
13.96,0.56,0.0,2.2,0.079,6.0,9.0,1.0,3.59,0.54,8.47,6
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.49,0.59,10.8,6
7.3,0.305,0.01,1.2,0.059,61.38,11.0,0.99,2.94,0.52,11.5,6
9.3,0.38,0.48,3.8,0.132,24.93,78.37,1.0,3.23,0.62,11.75,6
9.1,0.28,0.83,9.0,0.19,67.66,9.0,1.0,3.57,0.6,10.9,6
10.0,0.46,0.44,12.45,0.065,18.81,8.0,0.99674,3.33,1.34,12.2,6
9.4,1.42,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,7
7.3,0.305,0.39,1.2,0.059,70.1,11.0,0.99331,3.85,0.52,14.76,6
7.33,0.315,0.4,2.2,0.079,3.0,6.0,1.0,3.4,1.01,11.9,6
5.3,0.715,0.98,1.5,0.1,2.77,181.88,0.99395,3.62,0.61,9.6,5
6.8,0.41,0.31,8.8,0.28,6.35,45.0,0.99824,3.38,1.76,10.1,6
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.49,11.0,6
8.4,0.79,0.12,1.8,0.07200000000000001,38.0,246.51,0.99504,3.38,0.89,11.8,6
9.6,0.41,0.35,2.3,0.091,26.6,23.0,1.0,3.32,0.56,10.5,5
8.4,0.36,0.55,2.2,0.081,32.0,79.0,0.9964,3.3,1.77,11.0,6
8.4,0.62,0.12,12.78,0.1,38.0,151.28,0.99504,3.38,0.89,11.8,6
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,14.56,6
8.6,0.47,0.27,10.38,0.6,14.0,28.0,0.99516,3.18,0.8,11.2,5
9.46,0.22,0.06,1.9,0.064,68.54,77.0,0.99604,3.47,0.87,11.0,7
9.4,0.24,0.33,9.27,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6
8.4,0.67,0.19,1.86,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4
8.6,0.47,0.27,2.3,0.055,14.0,176.69,0.99516,3.18,0.87,11.2,5
8.7,0.33,0.38,3.3,0.28,7.29,19.0,0.99468,3.3,0.73,12.0,7
6.6,0.61,0.01,3.97,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5
8.98,0.61,0.01,2.0,0.07400000000000001,55.14,38.0,0.99748,3.48,0.65,9.8,5
7.6,0.4,0.29,11.9,0.078,44.37,66.0,1.0,3.45,0.59,9.5,6
13.81,0.61,0.5,12.06,0.11,13.0,38.0,0.99748,3.48,1.45,9.8,5
6.6,1.38,0.01,1.9,0.59,8.0,84.28,0.99746,3.69,0.73,10.5,5
8.8,0.3,0.78,10.42,0.41,19.0,72.0,0.99543,3.39,0.72,13.85,6
8.8,0.3,0.38,2.3,0.06,19.0,72.0,1.0,3.39,1.28,14.35,6
12.0,0.63,0.5,4.03,0.071,6.0,205.79,0.99791,3.07,0.75,13.51,4
7.2,0.38,0.28,2.8,0.068,54.92,42.0,0.99,2.83,0.72,10.25,7
7.97,0.46,0.17,1.6,0.073,7.0,124.89,1.0,3.61,0.54,14.18,5
15.78,1.26,0.28,2.2,0.07400000000000001,13.0,25.0,0.99509,2.93,1.21,9.68,7
5.69,1.57,0.49,5.0,0.15,9.0,227.16,0.99484,3.19,0.52,12.5,7
10.1,0.7,0.4,2.6,0.092,13.0,10.89,0.99834,3.22,1.43,11.67,7
12.83,0.5,0.34,2.3,0.53,10.0,256.47,0.99864,3.83,0.77,9.7,7
8.3,1.53,0.49,5.54,0.09,11.0,24.0,0.99498,3.27,0.64,9.41,7
9.38,0.44,0.38,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,7
10.2,0.44,0.58,4.1,0.092,24.01,24.0,0.99,3.29,0.99,12.0,7
8.3,0.28,0.48,2.1,0.093,6.0,12.0,1.0,3.26,1.96,12.4,7
12.07,0.12,0.39,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,10.11,7
11.04,0.12,0.72,1.8,0.075,51.56,21.0,0.99552,3.25,0.76,11.9,7
8.9,0.12,0.8,12.09,0.075,54.26,21.0,1.0,3.41,0.76,11.9,7
8.3,1.17,0.48,2.1,0.093,70.33,12.0,0.99408,3.26,0.62,12.4,7
8.2,0.31,0.76,2.2,0.51,6.0,10.0,0.99536,3.31,1.89,12.37,7
10.2,0.34,0.48,12.71,0.43,5.0,9.0,0.99458,3.2,0.56,12.1,7
7.6,0.29,0.4,2.7,0.29,6.0,11.0,0.99538,3.44,0.54,11.64,6
8.5,0.21,0.39,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5
9.0,0.36,0.52,2.1,0.43,12.97,10.0,0.99568,3.41,0.62,11.3,6
9.5,0.37,0.98,2.0,0.2,12.0,51.0,0.99613,3.29,0.58,11.1,6
6.4,1.21,0.12,2.3,0.35,16.63,36.0,1.0,3.47,0.71,11.3,7
8.0,0.59,0.9,4.37,0.08900000000000001,12.0,32.0,0.99,3.34,0.61,10.0,5
8.5,0.47,0.06,1.9,0.058,18.0,38.0,1.0,3.16,1.54,11.1,6
7.1,0.61,0.38,6.19,0.078,65.39,18.0,1.0,3.27,0.62,9.3,5
6.6,1.32,0.02,8.08,0.115,8.07,16.0,0.99654,3.38,1.06,9.5,5
10.16,1.51,0.07,2.0,0.1,20.0,27.0,0.99546,3.15,1.54,11.2,6
7.5,0.78,0.27,7.52,0.058,18.0,115.49,0.99518,3.24,0.85,12.4,6
8.3,0.34,0.4,13.99,0.065,24.0,48.0,0.99554,3.34,0.86,8.41,6
9.0,0.47,0.41,1.32,0.103,6.0,10.0,0.99604,3.13,1.68,8.91,7
8.5,1.31,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,5
14.92,0.4,0.43,9.08,0.37,29.0,46.0,0.9943,3.2,0.6,12.2,6
6.7,0.42,0.09,2.9,0.079,17.77,209.07,0.99669,3.46,0.61,10.2,5
10.4,0.26,0.48,10.94,0.56,6.0,10.0,0.99724,3.58,0.87,10.9,6
10.4,0.26,0.48,12.13,0.48,6.0,10.36,0.99,3.33,0.87,10.9,6
8.28,1.42,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,7
8.5,0.34,0.44,1.7,0.079,24.64,12.0,0.99605,3.52,0.63,10.7,5
8.8,1.01,0.41,5.9,0.073,7.0,117.3,0.99658,3.3,0.62,12.1,7
7.2,1.43,0.45,11.98,0.12,35.0,72.0,0.997,3.44,0.52,9.4,5
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,13.33,5
7.0,0.4,0.32,3.6,0.48,27.71,119.33,0.99416,3.28,0.49,8.85,7
12.2,0.45,0.49,1.4,0.075,3.0,115.29,0.9969,2.88,1.45,10.4,5
9.1,0.5,0.75,1.9,0.065,8.0,175.44,0.99774,3.32,0.71,10.5,6
9.5,0.86,0.75,1.9,0.079,13.0,103.24,0.99712,3.25,0.62,10.0,5
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,10.96,6
9.1,0.58,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.65,11.86,6
12.2,0.45,0.49,1.4,0.1,23.45,6.0,0.99,3.13,0.63,10.4,5
7.4,0.78,0.0,2.0,0.064,7.0,276.36,0.99,3.45,0.44,12.74,6
6.39,0.34,0.5,9.44,0.066,3.0,7.0,1.0,3.19,0.55,14.65,7
13.56,0.36,0.3,6.71,0.08,35.0,70.0,0.99693,3.44,0.98,10.85,5
7.7,0.39,0.12,1.14,0.04,49.08,27.0,0.99596,3.16,1.18,9.4,5
9.7,1.02,0.14,1.5,0.073,63.73,202.89,1.0,3.65,0.51,10.9,6
7.7,0.39,0.12,1.7,0.097,43.49,185.78,0.99596,3.16,0.49,9.4,5
7.1,0.8,0.28,2.0,0.08199999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5
6.5,0.4,0.95,2.0,0.57,30.0,190.9,0.99554,3.36,1.52,9.4,6
7.1,0.34,0.28,11.79,0.31,62.42,68.0,0.99694,3.45,0.48,9.4,5
10.0,0.35,0.45,2.5,0.092,20.0,210.08,1.0,3.53,0.38,9.4,5
7.7,0.6,0.06,14.59,0.27,51.44,41.0,0.99,3.39,0.62,10.1,6
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,2.86,0.63,12.8,7
5.6,0.66,0.59,2.2,0.087,3.0,36.22,0.99378,3.71,0.63,9.12,7
9.78,1.17,0.94,1.4,0.05,4.0,10.0,1.0,3.6,0.48,9.1,6
6.4,0.69,0.61,1.65,0.055,23.99,12.0,0.99162,3.47,0.53,13.97,6
7.5,0.43,0.3,10.76,0.062,9.92,104.84,0.99495,3.44,0.72,11.5,7
9.9,0.35,0.38,1.5,0.058,17.03,128.06,0.99676,3.26,0.82,10.6,7
13.76,0.29,0.8,2.05,0.063,13.0,27.0,0.99516,3.26,0.94,11.44,7
6.8,0.36,0.29,1.03,0.11,4.0,187.38,0.9928,3.36,0.55,12.8,7
8.2,0.43,0.5,1.6,0.081,27.0,12.09,0.99603,2.8,0.54,10.3,5
6.8,0.36,0.32,1.8,0.067,46.2,8.0,0.99,3.36,0.55,12.8,7
9.1,0.29,0.33,13.06,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7
9.1,0.99,0.34,5.7,0.27,12.0,25.0,0.99516,3.26,0.84,11.7,7
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99,3.23,0.7,12.0,7
9.6,1.37,0.36,14.68,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,5
8.9,0.28,0.27,1.7,0.067,7.0,110.13,0.99354,3.25,0.55,12.3,7
15.15,0.97,0.31,2.19,0.08800000000000001,12.0,19.0,0.9957,3.17,1.03,14.39,6
7.7,0.65,0.15,2.1,0.07,31.31,140.7,1.0,3.23,0.48,10.0,5
8.15,0.35,0.23,11.05,0.092,22.0,31.0,0.99635,3.07,0.58,10.0,6
8.0,0.58,0.42,14.65,0.35,3.0,7.0,0.99,3.94,1.25,11.2,6
13.69,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,1.2,11.4,6
8.9,1.04,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7
11.49,0.43,0.37,2.02,0.3,36.0,109.0,0.99007,2.89,1.5,12.7,6
8.0,0.18,0.18,13.92,0.049,36.0,109.0,0.99007,2.89,0.44,14.73,6
7.0,0.5,0.14,13.88,0.078,30.54,23.0,0.99636,3.66,0.61,10.4,5
11.3,0.36,0.66,8.32,0.123,3.0,45.87,0.99642,3.2,0.53,11.9,6
11.3,0.36,0.39,2.4,0.35,44.38,8.0,0.99642,3.2,0.53,11.9,6
7.0,0.51,0.09,6.19,0.48,69.25,146.07,0.99584,3.35,0.54,10.5,5
8.2,0.32,0.42,6.21,0.098,3.0,9.0,0.99506,3.6,1.57,8.55,6
7.7,0.58,0.04,1.8,0.08800000000000001,12.0,18.0,0.99568,3.32,0.56,10.5,7
8.6,0.83,0.0,2.8,0.53,17.0,43.0,0.99822,3.65,0.6,12.16,6
7.9,0.31,0.32,15.37,0.066,14.0,36.0,0.99364,3.41,1.85,12.6,6
6.4,0.91,0.92,2.23,0.065,28.0,52.0,0.99378,3.49,0.52,14.58,5
10.64,0.34,0.21,4.95,0.075,41.0,68.0,0.99586,3.82,1.55,10.1,6
7.7,0.58,0.39,1.8,0.51,21.92,18.0,1.0,3.32,1.99,8.46,7
15.48,0.59,0.6,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7
6.5,0.55,0.62,1.74,0.093,29.8,15.0,0.99514,3.35,0.58,11.0,7
8.1,1.36,0.0,4.1,0.095,5.0,14.0,1.0,3.36,0.53,11.23,5
7.5,0.57,0.08,2.6,0.08900000000000001,14.0,27.0,0.99592,3.3,0.59,10.4,6
8.9,0.745,0.45,2.5,0.077,38.14,157.37,1.0,3.2,0.47,9.7,6
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.55,10.6,7
7.6,0.31,0.34,2.5,0.4,26.0,35.0,1.0,3.22,0.59,12.5,7
7.3,0.91,0.1,1.8,0.07400000000000001,20.0,56.0,0.99,3.4,0.56,9.2,5
8.97,0.41,0.41,6.2,0.078,31.18,42.0,0.9953,3.24,0.77,12.6,7
8.9,0.5,0.21,2.2,0.08800000000000001,28.44,39.0,0.99692,3.33,0.83,11.1,6
12.16,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,0.99756,3.58,0.67,10.2,5
6.9,0.49,0.19,1.7,0.079,24.96,26.0,1.0,3.31,0.8,9.87,6
8.9,0.5,0.0,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,6
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6
6.9,0.44,0.0,1.4,0.07,32.0,184.32,0.99438,3.32,0.58,11.4,6
7.6,1.34,0.69,8.39,0.076,11.17,45.0,0.99612,3.31,0.62,10.7,6
10.47,0.73,0.65,7.35,0.08199999999999999,27.0,44.19,0.99,3.49,0.37,13.23,5
9.3,0.49,0.36,1.7,0.081,34.48,14.0,0.99702,3.27,0.78,10.9,6
9.3,0.5,0.36,1.8,0.47,6.0,17.0,0.99704,3.27,1.75,10.8,6
7.1,0.43,0.17,9.5,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5
8.5,0.46,0.59,1.4,0.414,32.76,45.0,0.99702,3.03,1.34,8.98,5
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,2.92,0.55,12.9,5
11.01,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7
13.73,0.64,0.27,2.0,0.095,68.32,77.0,1.0,3.13,0.62,9.1,6
15.44,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.58,0.62,11.51,6
8.9,0.48,0.53,1.65,0.101,46.09,10.0,1.0,3.08,0.59,12.1,7
7.6,0.42,0.1,3.9,0.104,28.0,90.0,1.0,3.15,0.57,8.51,5
8.71,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.86,11.6,7
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,2.85,0.59,12.1,7
11.6,0.23,0.28,8.92,0.07400000000000001,3.0,8.0,1.0,3.14,0.7,8.62,6
13.86,0.97,0.5,1.8,0.41,7.0,16.0,0.99462,3.21,0.69,12.5,8
14.46,0.38,0.44,1.9,0.098,63.83,15.0,0.99,3.3,0.64,14.21,6
10.2,0.29,0.65,0.94,0.33,6.0,17.0,0.99565,3.22,0.63,11.8,6
8.2,0.74,0.06,6.3,0.067,5.0,171.27,0.99418,2.92,0.57,11.8,6
7.7,0.61,0.18,2.4,0.083,17.71,20.0,0.9963,3.29,0.69,10.2,6
8.39,1.2,0.03,11.41,0.07,12.65,26.0,0.99358,3.4,1.64,11.47,7
11.1,0.31,0.53,2.2,0.04,3.0,10.0,0.99572,3.02,0.83,10.9,7
11.1,0.31,0.29,2.2,0.54,59.53,10.0,0.99572,3.02,1.69,10.9,7
8.0,0.27,0.35,2.8,0.086,28.0,52.0,0.997,3.99,0.62,10.8,5
9.3,0.33,0.45,11.18,0.057,19.0,37.0,0.99498,3.18,0.88,11.1,7
7.5,0.77,0.64,8.1,0.098,30.0,92.0,0.99892,3.2,0.92,11.73,5
7.2,0.35,0.26,11.19,0.083,33.0,128.13,1.0,3.4,0.58,13.42,6
8.0,0.62,0.33,2.7,0.08800000000000001,16.0,37.0,0.9972,3.31,0.58,10.7,6
7.5,0.58,0.2,5.54,0.098,30.0,92.0,0.99892,3.2,0.94,9.2,5
9.1,0.25,0.34,2.0,0.5,56.49,67.0,1.0,3.44,0.86,10.89,7
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,1.92,11.4,6
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5
6.86,0.37,0.06,10.74,0.08,32.83,253.49,0.99817,3.01,1.81,11.0,5
14.02,0.3,0.68,8.3,0.05,37.5,260.32,0.99316,3.01,0.78,12.39,7
10.3,0.3,0.99,12.47,0.047,3.0,177.64,0.99471,3.07,0.51,11.8,6
14.48,0.3,0.68,8.3,0.05,37.5,289.0,1.0,3.01,0.51,12.3,7
9.98,0.38,0.3,1.8,0.073,25.52,70.0,0.99,3.42,1.43,9.5,6
8.7,0.46,0.45,2.4,0.08,32.0,59.0,0.99617,3.33,0.77,12.0,6
7.2,0.38,0.3,6.37,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6
14.71,0.48,0.08,2.98,0.29,40.0,64.0,0.99529,3.12,0.49,9.6,5
8.5,0.41,0.4,3.01,0.055,3.0,248.77,0.99,2.92,1.29,10.72,7
11.5,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6
11.12,0.41,0.54,1.5,0.095,12.85,41.0,0.99735,3.02,0.76,9.9,7
11.6,0.41,0.54,1.5,0.42,22.0,41.0,0.99735,3.72,0.76,9.9,7
13.51,1.26,0.83,1.9,0.083,42.0,74.0,0.99451,3.61,0.63,11.8,8
7.9,0.34,0.42,12.39,0.086,8.0,19.0,0.99546,3.35,0.89,11.4,6
7.0,1.13,0.09,6.58,0.081,8.52,16.0,0.99479,3.43,0.59,11.5,6
9.2,0.31,0.36,6.99,0.05,11.0,31.0,0.99615,3.33,0.86,12.0,7
6.6,0.34,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,13.36,6
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.8,0.5,10.5,5
6.6,0.725,0.09,2.53,0.117,9.0,17.0,0.99655,2.94,0.49,10.8,6
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.12,0.52,9.86,5
8.0,0.31,0.45,2.1,0.21600000000000005,26.67,16.0,0.99358,3.15,0.81,12.5,7
8.6,0.52,0.36,2.49,0.096,6.65,18.0,0.99666,3.2,0.52,9.4,5
4.86,0.34,0.28,2.1,0.21,49.97,36.0,0.99392,3.11,0.78,12.4,6
7.4,0.49,0.27,2.1,0.37,27.56,191.79,0.99388,2.99,0.63,12.0,6
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6
5.84,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.96,0.63,12.0,6
8.0,0.51,0.34,2.2,0.073,16.0,25.0,1.0,3.43,0.66,9.75,6
6.3,1.25,0.28,2.1,0.048,13.0,49.0,1.0,3.41,0.6,8.57,5
8.2,0.23,0.42,5.11,0.35,9.0,17.0,0.99376,3.21,0.54,12.3,6
9.1,0.3,0.41,6.74,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7
6.07,0.78,0.1,9.91,0.09,4.0,13.0,0.99855,3.7,0.49,9.5,5
10.8,0.52,0.43,2.1,0.171,27.0,66.0,0.99,3.49,0.76,10.8,6
8.3,0.53,0.0,5.61,0.07,6.0,14.0,0.99593,3.07,0.72,11.68,6
5.4,0.42,0.63,2.0,0.3,23.0,55.0,1.0,3.47,0.64,11.66,7
7.9,0.33,0.92,1.5,0.056,6.0,35.0,0.99,3.29,0.71,11.0,6
8.9,0.24,0.39,7.9,0.09,61.17,282.4,0.99698,3.12,0.59,9.5,6
5.0,0.4,0.5,4.3,0.046,56.76,80.0,0.9902,3.49,0.66,13.6,6
7.37,0.69,0.07,8.83,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.64,0.6,13.15,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
4.61,0.39,0.14,2.1,0.065,14.0,231.76,0.99252,3.3,0.53,13.3,6
5.6,0.66,0.0,12.06,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5
7.9,0.54,0.34,2.5,0.076,8.0,252.82,0.99235,3.35,0.72,10.59,8
6.6,0.5,0.0,1.54,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6
6.3,0.88,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.99,12.31,6
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.49,0.65,13.87,6
6.5,0.28,0.0,2.2,0.096,18.46,13.0,0.99557,3.62,0.62,11.1,4
8.8,0.24,0.35,1.7,0.055,49.51,27.0,0.99394,3.14,1.18,11.3,7
5.8,0.29,0.08,14.8,0.063,39.87,11.0,0.9915,3.54,0.54,13.5,6
7.14,0.76,0.0,2.9,0.07200000000000001,31.98,52.0,0.99,3.51,0.6,11.5,6
10.9,1.44,0.05,2.7,0.095,33.82,89.0,0.9984,3.22,0.68,10.0,5
10.5,0.43,0.35,14.66,0.61,24.0,70.0,0.99798,3.89,0.69,10.87,6
8.73,0.6,0.0,4.48,0.058,5.0,10.0,1.0,3.79,0.63,10.4,6
5.9,0.81,0.21,11.56,0.045,57.0,135.0,0.99341,3.05,0.44,9.5,5
6.37,0.36,0.34,1.8,0.56,39.81,266.21,0.9933,3.38,0.88,13.6,7
7.2,0.48,0.07,5.5,0.08900000000000001,70.26,18.0,0.99684,3.37,0.68,11.2,7
11.13,0.28,0.35,5.34,0.061,6.0,15.0,1.0,3.3,0.74,11.8,7
8.0,0.25,0.43,1.7,0.067,22.0,256.9,0.9946,2.8,0.6,11.9,6
7.16,0.94,0.45,2.0,0.08,6.0,13.0,1.0,3.08,0.76,11.4,6
7.51,0.24,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,10.44,6
7.5,0.41,0.15,10.56,0.104,6.02,94.0,0.99786,3.14,0.58,10.97,5
8.2,0.51,0.24,2.0,0.16,16.0,86.0,0.99764,3.34,1.13,9.5,6
6.94,0.4,0.15,12.42,0.08,33.0,189.8,1.0,3.84,0.65,9.5,6
8.2,0.38,0.32,2.5,0.32,24.0,71.0,0.99624,3.27,0.85,11.0,6
6.9,0.45,0.11,2.4,0.043,6.0,174.36,0.99354,3.3,0.65,11.4,6
7.0,0.22,0.3,1.33,0.065,16.0,20.0,0.99672,3.61,0.82,14.73,6
11.42,0.32,0.47,2.3,0.16,35.0,70.0,0.99588,3.43,0.62,10.54,5
8.2,0.35,0.43,4.79,0.076,27.12,51.0,0.99,3.53,1.27,10.4,6
7.8,0.5,0.96,1.8,0.12,6.0,21.0,0.996,3.28,0.87,9.8,6
9.78,0.41,0.45,6.2,0.071,70.03,14.0,0.99702,3.21,0.49,11.8,7
7.8,0.39,0.62,2.0,0.086,61.76,21.0,0.99526,3.39,0.66,11.6,6
6.0,0.35,0.47,10.97,0.32,6.0,138.08,0.99585,3.77,0.52,12.0,6
8.2,0.33,0.95,14.27,0.067,65.95,12.0,0.99473,3.85,0.76,12.8,7
6.91,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6
8.3,0.6,0.25,2.2,0.118,9.0,157.77,0.99616,2.98,0.53,9.8,5
9.6,1.14,0.35,8.46,0.34,25.75,38.0,0.99,3.23,0.48,11.1,6
6.6,1.31,0.0,2.2,0.4,50.0,63.0,1.0,2.96,1.4,11.4,6
9.64,0.6,0.5,2.2,0.118,9.0,38.0,0.99616,3.32,0.53,9.8,5
8.5,0.18,0.51,1.75,0.27,45.0,88.0,0.99524,3.33,0.76,14.1,7
5.1,0.51,0.18,2.1,0.042,4.03,101.0,0.9924,3.91,0.97,13.24,7
15.82,0.41,0.43,2.8,0.076,22.0,54.0,0.99,2.83,1.16,10.6,6
9.84,0.41,0.37,2.2,0.54,11.0,37.0,1.0,3.16,0.67,11.88,5
10.6,0.36,0.76,5.54,0.087,6.0,20.0,1.0,3.14,0.72,11.1,7
8.8,1.38,0.15,1.4,0.076,12.0,21.0,0.99551,3.21,1.92,10.2,6
10.67,0.32,0.42,2.3,0.15,12.0,19.0,0.99434,3.93,0.71,11.8,7
9.0,0.785,0.24,1.7,0.078,10.0,21.0,1.0,3.3,1.42,10.0,5
9.0,0.785,0.24,1.7,0.47,10.0,21.0,0.99692,3.98,0.67,10.0,5
9.93,0.44,0.5,1.9,0.369,15.0,61.11,0.99,3.01,1.1,10.92,5
9.9,0.54,0.56,2.0,0.111,3.12,60.0,0.99709,2.94,0.98,10.2,5
8.2,0.43,0.39,7.3,0.07400000000000001,25.63,48.0,0.99528,3.98,1.32,11.78,7
6.5,0.53,0.27,2.8,0.067,8.0,133.13,0.99384,3.21,0.56,12.0,6
7.6,0.5,0.17,7.5,0.086,5.0,14.0,1.0,3.32,1.8,11.5,6
9.2,0.36,0.01,1.6,0.062,5.0,12.0,1.0,3.2,1.73,10.5,6
10.3,0.59,0.0,2.2,0.078,26.0,286.83,0.99522,3.49,0.68,8.58,6
9.7,0.47,0.21,2.1,0.15,45.61,16.0,1.0,3.27,0.74,9.33,6
15.24,0.36,0.36,4.65,0.12,26.0,23.75,0.99716,3.46,0.94,9.5,6
9.47,0.36,0.31,4.34,0.079,27.85,121.85,0.99716,2.98,0.62,9.5,6
6.5,0.61,0.77,2.2,0.32,48.0,117.41,0.99,3.61,0.7,11.5,6
6.5,0.88,0.03,5.6,0.079,34.69,47.0,1.0,3.58,1.16,11.2,4
7.1,0.66,0.0,12.12,0.052000000000000005,33.78,11.0,0.99318,3.35,1.24,12.94,7
5.78,0.915,0.0,2.1,0.56,17.0,78.0,0.99,3.68,0.73,11.4,5
